threshold,tp,tn,fp,fn,accuracy,precision,recall,specificity,f1,balanced_accuracy
0.37700000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37800000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37900000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.38000000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.38100000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3820000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3830000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3840000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3850000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3860000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3870000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3880000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3890000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3900000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3910000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3920000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3930000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3940000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3950000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3960000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3970000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3980000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.3990000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4000000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4010000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4020000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4030000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4040000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4050000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4060000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4070000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4080000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4090000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4100000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4110000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4120000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4130000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4140000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4150000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
